id; last_times_detected; lifetime; left_lifetime; detection_confidence; blinking_freq; movement_vector; last_positions;
6219; [1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]; 72; 9; 65; 15.0; (-4.866666666666666, 3.1333333333333333); [(440, 843), (435.0, 847.0), (430, 850), (425, 853), (420, 856), (415, 859), (412.0, 861.0), (410.0, 863.0), (405, 866), (400, 869), (395, 872), (391.0, 874.0), (386.0, 880.0), (382.0, 883.0), (375.0, 885.0), (370.0, 889.0), (365, 892), (360.0, 896.0), (355, 899), (350, 902)];
6219; [0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]; 73; 10; 66; 15.0; (-4.866666666666666, 3.1333333333333333); [(435.0, 847.0), (430, 850), (425, 853), (420, 856), (415, 859), (412.0, 861.0), (410.0, 863.0), (405, 866), (400, 869), (395, 872), (391.0, 874.0), (386.0, 880.0), (382.0, 883.0), (375.0, 885.0), (370.0, 889.0), (365, 892), (360.0, 896.0), (355, 899), (350, 902), (345.0, 906.0)];
6219; [1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]; 74; 9; 67; 15.0; (-4.866666666666666, 3.1333333333333333); [(435.0, 847.0), (430, 850), (425, 853), (420, 856), (415, 859), (412.0, 861.0), (410.0, 863.0), (405, 866), (400, 869), (395, 872), (391.0, 874.0), (386.0, 880.0), (382.0, 883.0), (375.0, 885.0), (370.0, 889.0), (365, 892), (360.0, 896.0), (355, 899), (350, 902), (345.0, 906.0)];
6219; [0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]; 75; 10; 68; 15.0; (-4.866666666666666, 3.1333333333333333); [(430, 850), (425, 853), (420, 856), (415, 859), (412.0, 861.0), (410.0, 863.0), (405, 866), (400, 869), (395, 872), (391.0, 874.0), (386.0, 880.0), (382.0, 883.0), (375.0, 885.0), (370.0, 889.0), (365, 892), (360.0, 896.0), (355, 899), (350, 902), (345.0, 906.0), (340, 909)];
6219; [1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]; 76; 9; 69; 15.0; (-4.866666666666666, 3.1333333333333333); [(430, 850), (425, 853), (420, 856), (415, 859), (412.0, 861.0), (410.0, 863.0), (405, 866), (400, 869), (395, 872), (391.0, 874.0), (386.0, 880.0), (382.0, 883.0), (375.0, 885.0), (370.0, 889.0), (365, 892), (360.0, 896.0), (355, 899), (350, 902), (345.0, 906.0), (340, 909)];
6219; [0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]; 77; 10; 70; 15.0; (-4.8, 3.2); [(425, 853), (420, 856), (415, 859), (412.0, 861.0), (410.0, 863.0), (405, 866), (400, 869), (395, 872), (391.0, 874.0), (386.0, 880.0), (382.0, 883.0), (375.0, 885.0), (370.0, 889.0), (365, 892), (360.0, 896.0), (355, 899), (350, 902), (345.0, 906.0), (340, 909), (336.0, 913.0)];
6219; [1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]; 78; 9; 71; 15.0; (-4.8, 3.2); [(425, 853), (420, 856), (415, 859), (412.0, 861.0), (410.0, 863.0), (405, 866), (400, 869), (395, 872), (391.0, 874.0), (386.0, 880.0), (382.0, 883.0), (375.0, 885.0), (370.0, 889.0), (365, 892), (360.0, 896.0), (355, 899), (350, 902), (345.0, 906.0), (340, 909), (336.0, 913.0)];
6219; [0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]; 79; 10; 72; 15.0; (-4.866666666666666, 3.2); [(420, 856), (415, 859), (412.0, 861.0), (410.0, 863.0), (405, 866), (400, 869), (395, 872), (391.0, 874.0), (386.0, 880.0), (382.0, 883.0), (375.0, 885.0), (370.0, 889.0), (365, 892), (360.0, 896.0), (355, 899), (350, 902), (345.0, 906.0), (340, 909), (336.0, 913.0), (330.0, 916.0)];
6219; [1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]; 80; 9; 73; 15.0; (-4.866666666666666, 3.2); [(420, 856), (415, 859), (412.0, 861.0), (410.0, 863.0), (405, 866), (400, 869), (395, 872), (391.0, 874.0), (386.0, 880.0), (382.0, 883.0), (375.0, 885.0), (370.0, 889.0), (365, 892), (360.0, 896.0), (355, 899), (350, 902), (345.0, 906.0), (340, 909), (336.0, 913.0), (330.0, 916.0)];
6219; [0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]; 81; 8; 74; 13.5; (-4.866666666666666, 3.2); [(420, 856), (415, 859), (412.0, 861.0), (410.0, 863.0), (405, 866), (400, 869), (395, 872), (391.0, 874.0), (386.0, 880.0), (382.0, 883.0), (375.0, 885.0), (370.0, 889.0), (365, 892), (360.0, 896.0), (355, 899), (350, 902), (345.0, 906.0), (340, 909), (336.0, 913.0), (330.0, 916.0)];
6219; [1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]; 82; 7; 75; 13.5; (-4.866666666666666, 3.2); [(420, 856), (415, 859), (412.0, 861.0), (410.0, 863.0), (405, 866), (400, 869), (395, 872), (391.0, 874.0), (386.0, 880.0), (382.0, 883.0), (375.0, 885.0), (370.0, 889.0), (365, 892), (360.0, 896.0), (355, 899), (350, 902), (345.0, 906.0), (340, 909), (336.0, 913.0), (330.0, 916.0)];
6219; [0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]; 83; 6; 73; 12.0; (-4.866666666666666, 3.2); [(420, 856), (415, 859), (412.0, 861.0), (410.0, 863.0), (405, 866), (400, 869), (395, 872), (391.0, 874.0), (386.0, 880.0), (382.0, 883.0), (375.0, 885.0), (370.0, 889.0), (365, 892), (360.0, 896.0), (355, 899), (350, 902), (345.0, 906.0), (340, 909), (336.0, 913.0), (330.0, 916.0)];
6219; [1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]; 84; 5; 71; 12.0; (-4.866666666666666, 3.2); [(420, 856), (415, 859), (412.0, 861.0), (410.0, 863.0), (405, 866), (400, 869), (395, 872), (391.0, 874.0), (386.0, 880.0), (382.0, 883.0), (375.0, 885.0), (370.0, 889.0), (365, 892), (360.0, 896.0), (355, 899), (350, 902), (345.0, 906.0), (340, 909), (336.0, 913.0), (330.0, 916.0)];
6219; [0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]; 85; 4; 69; 10.5; (-4.866666666666666, 3.2); [(420, 856), (415, 859), (412.0, 861.0), (410.0, 863.0), (405, 866), (400, 869), (395, 872), (391.0, 874.0), (386.0, 880.0), (382.0, 883.0), (375.0, 885.0), (370.0, 889.0), (365, 892), (360.0, 896.0), (355, 899), (350, 902), (345.0, 906.0), (340, 909), (336.0, 913.0), (330.0, 916.0)];
6219; [1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]; 86; 3; 67; 10.5; (-4.866666666666666, 3.2); [(420, 856), (415, 859), (412.0, 861.0), (410.0, 863.0), (405, 866), (400, 869), (395, 872), (391.0, 874.0), (386.0, 880.0), (382.0, 883.0), (375.0, 885.0), (370.0, 889.0), (365, 892), (360.0, 896.0), (355, 899), (350, 902), (345.0, 906.0), (340, 909), (336.0, 913.0), (330.0, 916.0)];
6219; [0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]; 87; 2; 65; 9.0; (-4.866666666666666, 3.2); [(420, 856), (415, 859), (412.0, 861.0), (410.0, 863.0), (405, 866), (400, 869), (395, 872), (391.0, 874.0), (386.0, 880.0), (382.0, 883.0), (375.0, 885.0), (370.0, 889.0), (365, 892), (360.0, 896.0), (355, 899), (350, 902), (345.0, 906.0), (340, 909), (336.0, 913.0), (330.0, 916.0)];
6219; [1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 88; 1; 63; 9.0; (-4.866666666666666, 3.2); [(420, 856), (415, 859), (412.0, 861.0), (410.0, 863.0), (405, 866), (400, 869), (395, 872), (391.0, 874.0), (386.0, 880.0), (382.0, 883.0), (375.0, 885.0), (370.0, 889.0), (365, 892), (360.0, 896.0), (355, 899), (350, 902), (345.0, 906.0), (340, 909), (336.0, 913.0), (330.0, 916.0)];
6219; [0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 89; 0; 61; 7.5; (-4.866666666666666, 3.2); [(420, 856), (415, 859), (412.0, 861.0), (410.0, 863.0), (405, 866), (400, 869), (395, 872), (391.0, 874.0), (386.0, 880.0), (382.0, 883.0), (375.0, 885.0), (370.0, 889.0), (365, 892), (360.0, 896.0), (355, 899), (350, 902), (345.0, 906.0), (340, 909), (336.0, 913.0), (330.0, 916.0)];
